created_at,screen_name,text,favorite_count,retweet_count,hashtags,linked_url
2020-04-05T10:17:02Z,AP_Africa,"with more than half of africa’s 54 countries in lockdowns, travel bans and other restrictions to combat the coronavirus, the global economic crisis could wipe out jobs for millions across the continent, many who live hand-to-mouth with zero savings.  https://t.co/faxowq5f4x",143,108,NA,http://apne.ws/aeNOCcO
2020-04-04T09:28:18Z,AP_Africa,"the coronavirus could narrow a gaping inequality in africa, where some heads of state and other elite jet off to europe or asia for health care unavailable to their countrymen. https://t.co/okrhgjjzic",204,111,NA,http://apne.ws/b56pVm4
2020-04-03T14:14:09Z,AP_Africa,"as africa locks down against the coronavirus, some deliveries of aid and vaccines are threatened. https://t.co/umoalovu0f",42,47,NA,http://apne.ws/6xqRarZ
2020-04-02T13:32:35Z,AP_Africa,"africa faces an ‘existential threat’ as coronavirus cases in some countries could top 10,000 by the end of april, officials say. https://t.co/0ssjeoihzx",79,81,NA,http://apne.ws/y8drxD1
2020-04-02T11:38:00Z,AP_Africa,health officials attempting to eradicate polio say they are forced to suspend mass immunization efforts amid the surging coronavirus pandemic. https://t.co/cftlvj3y9y,1,4,NA,http://apne.ws/uobTw2G
2020-04-02T08:21:46Z,AP_Africa,"the islamic state group and al-qaida see the coronavirus as a threat, but some of their fighters also see its upheaval as a chance to strike harder than before. https://t.co/f8gqpqsljg",69,86,NA,http://apne.ws/KyoaXnd
2020-03-31T15:15:54Z,AP_Africa,"“look, mum, it hit me.” a 13-year-old boy is shot dead on his family's balcony while kenyan police enforce a coronavirus curfew on the streets below. https://t.co/kik4trsgbi",11,15,NA,http://apne.ws/QuwzPJw
2020-03-30T10:45:08Z,AP_Africa,"as lockdown begins in zimbabwe, its people see a stark choice: ""either you win coronavirus or you win starvation."" https://t.co/4x1lb2bmus",315,203,NA,http://apne.ws/0vKwWys
2020-03-29T13:12:25Z,AP_Africa,"uganda’s pop star and opposition politician bobi wine sings against virus, criticizes africa's leaders for allowing weak health care systems.  https://t.co/pht7msymp7",126,56,NA,http://apne.ws/01Tpdps
2020-03-29T10:42:32Z,AP_Africa,"in somalia, coronavirus goes from fairy tale to nightmare as poor and displaced are threatened by spread of covid-19 and health system not prepared to cope. https://t.co/kwd8uwp6or",119,83,NA,http://apne.ws/wYSY3Z5
2020-03-28T11:15:42Z,AP_Africa,tear gas. police beatings. rubber bullets. virus prevention measures have taken a violent turn in parts of africa. https://t.co/2octdmyrwy,181,175,NA,http://apne.ws/QYiTx09
2020-03-28T09:13:10Z,AP_Africa,what do you do if there is no space to socially distance from others? officials say the future of the coronavirus pandemic will be determined by what happens in some of the world’s poorest and most densely populated countries. https://t.co/0eoecvd1nc,0,39,NA,NA
2020-03-27T07:19:25Z,AP_Africa,"south africa announces its first two deaths from the coronavirus as the country’s cases rise above 1,000 and a three-week lockdown begins. https://t.co/qxy7adsm9o",89,59,NA,http://apne.ws/JOSfjAZ
2020-03-26T17:40:25Z,AP_Africa,south africa is hours from a coronavirus lockdown and the president urges police to use compassion: 'our people are terrified right now and we should not do anything to make their situation worse.' https://t.co/5poyfzzid8,159,79,NA,http://apne.ws/R7E8UWb
2020-03-25T12:19:33Z,AP_Africa,doctors at zimbabwe’s public hospitals go on strike over a lack of protective gear as the coronavirus spreads in a country whose health system has almost collapsed. https://t.co/pcwgap2g4k,113,98,NA,http://apne.ws/D7o0dUY
2020-03-25T10:23:29Z,AP_Africa,"as coronavirus-related lockdowns stifle employment, africa's informal workers bear the brunt of economic downturn https://t.co/wssbo7tfti",0,4,NA,http://apne.ws/VYdjLDQ
2020-03-23T19:33:30Z,AP_Africa,"south africa, africa’s most industrialized economy and a nation of 57 million people, will go into a nationwide lockdown for 21 days from thursday to fight the spread of the new coronavirus. https://t.co/z4pulld879",184,154,NA,http://apne.ws/JoxB5t3
2020-03-23T13:33:44Z,AP_Africa,"south africa's coronavirus cases jumped to 402 monday, up 128 from the day before, continuing worries about exponential growth and making it the country with the most cases in africa. https://t.co/khhdkwozhm",79,72,NA,http://apne.ws/w7KDnEc
2020-03-22T13:31:13Z,AP_Africa,africa has received a much-needed coronavirus care package from chinese billionaire jack ma with the arrival in ethiopia of a cargo flight of more than 6 million medical items that will be distributed across the continent. https://t.co/my5e5yjd9w,573,195,NA,http://apne.ws/Itea6E9
2020-03-22T11:33:21Z,AP_Africa,also at risk from coronavirus: africa's endangered mountain gorillas. congo and rwanda close parks to protect them. https://t.co/c4jjzaayuy,528,237,NA,http://apne.ws/vRp0NpZ
2020-03-20T10:40:12Z,AP_Africa,you don't bring me flowers anymore: hundreds of thousands of blooms thrown away as the market slumps because of the coronavirus https://t.co/mpw3vqghey,0,68,NA,NA
2020-03-20T10:02:54Z,AP_Africa,the coronavirus is moving into parts of the world that may be the least prepared. mali has roughly one ventilator per 1 million people to help the critically ill. https://t.co/xaf2sqp6er,225,185,NA,http://apne.ws/g7BKJNf
2020-03-18T18:08:00Z,AP_Africa,"africa should ""prepare for the worst, and prepare today"" as the coronavirus picks up speed there, the world health organization says. https://t.co/2fltltc9gt",14,21,NA,http://apne.ws/Fb09jhR
2020-03-16T18:42:50Z,AP_Africa,zimbabwe’s defense minister is facing criticism for saying the coronavirus outbreak is god’s way of punishing the u.s. and other western countries for imposing sanctions on the african nation. https://t.co/jbfsbc2rce,0,139,NA,NA
2020-03-16T14:55:02Z,AP_Africa,"the coronavirus is now confirmed in 30 of africa’s 54 countries, including somalia. south africa warns of a new crisis once the virus spreads internally and into low-income communities. https://t.co/pwtxkap9pv",155,179,NA,http://apne.ws/pdjmcvH
2020-03-15T19:19:20Z,AP_Africa,"several african countries have announced sweeping restrictions to try to contain the steady spread of the coronavirus, which has reached at least 25 of the continent's 54 countries. https://t.co/dy3nuxnbhu",242,148,NA,http://apne.ws/ckGUT7o
2020-03-14T20:09:50Z,AP_Africa,"africa is seeing a steady spread of the coronavirus across the continent, with five new countries confirming cases on saturday, so that 24 of africa’s 54 countries have covid-19 patients. https://t.co/xnndzvqjrr",111,95,NA,http://apne.ws/fNWXmQp
2020-03-13T16:54:22Z,AP_Africa,"cases of the new coronavirus are ramping up in africa, with six new countries announcing confirmed infections in the past 24 hours. across africa, 18 of the continent's 54 countries have now registered covid-19 cases.  https://t.co/jars7ooijx",166,160,NA,http://apne.ws/PtNcXe7
2020-03-12T16:28:35Z,AP_Africa,"new coronavirus is slow to spread in africa, but cases are creeping up as south africa has first locally transmitted case. https://t.co/u7pouznwrl",45,55,NA,http://apne.ws/A8cwiMw
2020-02-28T06:45:00Z,AP_Africa,"the new virus has now been confirmed in sub-saharan africa. nigerian authorities report the first case in lagos, africa's largest city. the italian citizen who entered on tuesday fell ill the next day. https://t.co/3wgrkhfkmh",74,91,NA,http://apne.ws/Jmm8eWG
2020-02-08T17:38:20Z,AP_Africa,"africa has not yet confirmed a case of the new virus but some health workers warn they are not prepared. at a chinese-run hospital in zambia, employees watched as coughing people who recently returned from china were not isolated. https://t.co/jnerdyyzcw #onlyonap",46,53,OnlyOnAP,http://apne.ws/VQPCJ5r
2020-02-08T08:03:56Z,AP_Africa,"in africa, some health workers warn they are not prepared for the new virus. at a chinese-run hospital in zambia, employees watched as people who recently returned from china showed up with coughs but were not placed in isolation. https://t.co/tzbgyi4kk0 #onlyonap",89,99,OnlyOnAP,http://apne.ws/1phbLma
2020-04-06T11:49:53Z,CNNAfrica,a tiger has tested positive for the novel coronavirus https://t.co/gal1f14rfx,32,8,NA,https://cnn.it/2wZ3qhc
2020-04-05T08:17:00Z,CNNAfrica,"in the face of this pandemic, we must put lives above resources and health above debt. because developing economies are the most vulnerable at this time, writes @akin_adesina, president of the african development bank 
➡️https://t.co/qxdmcjwhbd https://t.co/zibpiedirk",90,32,NA,https://cnn.it/34hQK0X
2020-04-04T10:50:00Z,CNNAfrica,to wear or not to wear masks? or confused about how long social distancing will last? we’re answering your coronavirus questions here: https://t.co/th3qjkqhcr,42,14,NA,https://cnn.it/39HZb71
2020-04-04T08:42:39Z,CNNAfrica,"multilateral and bilateral financial institutions must work with their commercial creditors in africa especially to defer loan payments and give developing countries the help they need to recover amid the coronavirus pandemic, president @afdb_group writes https://t.co/0gmurelp5e",30,12,NA,https://cnn.it/34a9jUA
2020-04-03T10:47:41Z,CNNAfrica,"south african president cyril ramaphosa's announcement of a lockdown to combat the spread of coronavirus drew cross-party support and positive reviews. 

but the national unity he sought to encourage did not last long, william saunderson-meyer writes https://t.co/6gaqblpfxz",15,3,NA,https://cnn.it/2Jxm5TU
2020-04-02T15:28:58Z,CNNAfrica,kenya is holding court via video conferencing and has freed nearly 5000 inmates to decongest prisons in fight against coronavirus https://t.co/tlkefzb3mw,152,95,NA,https://cnn.it/2UCxact
2020-04-02T15:04:53Z,CNNAfrica,"in this time of social distancing, south africa packed more than 1,000 homeless people into a sports stadium.

here too, coronavirus divides the rich from the poor https://t.co/719kefcgxz",42,24,NA,https://cnn.it/2UyM3g6
2020-04-02T11:24:43Z,CNNAfrica,kenya's president uhuru kenyatta apologized for violence and harsh tactics used by police last week to enforce a nationwide coronavirus curfew.  https://t.co/zoow0ya5nt,102,33,NA,https://cnn.it/2wMnK5l
2020-04-02T08:34:21Z,CNNAfrica,"south africa gathered homeless people into a sports stadium. here too, coronavirus divides rich from poor

""they put us here and now we are close to one another. this is why we will be vulnerable to catching corona. our government has failed us.” https://t.co/719kefuhpx",45,41,NA,https://cnn.it/2UyM3g6
2020-04-01T15:32:47Z,CNNAfrica,"for weeks, authorities in many countries have been confidently claiming that masks don't help prevent the spread of covid-19 for the general public. but it's likely only a matter of time before they start saying the exact opposite |analysis by @jgriffiths  https://t.co/7zwe9ey560",19,12,NA,https://cnn.it/2xE9ueY
2020-04-01T14:13:15Z,CNNAfrica,some members of uganda's internationally known watoto church children's choir test positive for coronavirus after uk tour https://t.co/ykgkq5b1w3,20,12,NA,https://cnn.it/2R31dYL
2020-04-01T13:20:17Z,CNNAfrica,"former olympique de marseille president, senegalese pape diouf has died after contracting coronavirus https://t.co/h7psweoua1",56,50,NA,https://cnn.it/2X1Rjue
2020-03-31T14:13:32Z,CNNAfrica,"“i thought i was going to die,” nigerian coronavirus survivor shares her experience living with the virus in an isolation center in lagos https://t.co/z5i48nbppv",218,116,NA,https://cnn.it/2ygaVQS
2020-03-31T11:49:16Z,CNNAfrica,"cnn readers around the world have asked more than 50,000 questions about coronavirus. here are answers to some of the most-asked questions. https://t.co/zjyukc5xn3",24,7,NA,https://cnn.it/39vtD3V
2020-03-31T10:28:37Z,CNNAfrica,"how is the coronavirus lockdown in your country affecting you? tell us 
⬇️
#coronavirusafrica https://t.co/i3qjrxls0o",96,21,coronavirusafrica,NA
2020-03-30T12:38:52Z,CNNAfrica,"when will social distancing end? how long does coronavirus stay “alive” on surfaces? can i get coronavirus from a package sent from china? 



we are answering your top coronavirus questions here ⬇️

https://t.co/bjpgnnhqy7",36,18,NA,https://cnn.it/33Ti0mm
2020-03-30T09:50:29Z,CNNAfrica,"zimbabwe has started a three-week lockdown as part of the government’s efforts to contain the spread of covid-19, but critics are calling for more action. https://t.co/nz68figsay",60,14,NA,https://cnn.it/2JlRDfr
2020-03-29T10:44:00Z,CNNAfrica,"here’s how exercise, meditation, sleep and stress management  can help strengthen your immunity during the coronavirus pandemic https://t.co/ayapkqofne",57,31,NA,https://cnn.it/2yfjLOY
2020-03-28T12:46:00Z,CNNAfrica,africa's richest man aliko dangote and other nigerian billionaires including femi otedola and tony elumelu have contributed billions to help fight coronavirus in nigeria https://t.co/pq9gwoqnlf,816,370,NA,https://cnn.it/2WKFZCG
2020-03-27T12:54:46Z,CNNAfrica,"organizations and wealthy nigerians including aliko dangote, tony elumelu and femi otedola have donated billions of naira to help fund medical centers and provide materials necessary to curtail the spread of coronavirus in the country. https://t.co/wl7dznjifc",818,354,NA,https://cnn.it/2UkZGPR
2020-03-26T16:27:09Z,CNNAfrica,"ethiopia’s president sahle-work zewde has granted pardon to more than 4,000 prisoners in efforts to contain the spread of coronavirus in the country. https://t.co/lfdxwmvm86",274,118,NA,https://cnn.it/2Jl6vdG
2020-03-26T11:34:19Z,CNNAfrica,"sub-saharan africa's experience fighting ebola offers lessons for fighting coronavirus — including the importance of protecting health care workers, increasing testing capacity and engaging community leaders, daniel speckhard (@dspeckhard) writes https://t.co/9a8bsit9wj",79,39,NA,https://cnn.it/3dxhrTG
2020-03-25T20:46:55Z,CNNAfrica,doctors and nurses in zimbabwe are on strike to protest shortage of protective coronavirus gear https://t.co/tpagndmbm4,109,58,NA,https://cnn.it/3afvpr8
2020-03-25T16:34:36Z,CNNAfrica,here’s how to strengthen your immunity to coronavirus https://t.co/lwytvs1ivz,120,68,NA,https://cnn.it/2QLK1qv
2020-03-25T15:31:07Z,CNNAfrica,an eight-month-old baby and two chinese nationals who fled an institutional quarantine are among new cases of coronavirus in uganda https://t.co/fvpu6audiz,42,31,NA,https://cnn.it/2xmMEbt
2020-03-25T15:21:48Z,CNNAfrica,the united nations has launched its $2 billion global humanitarian response plan in the fight against coronavirus in the world’s poorest countries https://t.co/rdhabeof16,53,26,NA,https://cnn.it/2UE9NOH
2020-03-24T19:04:29Z,CNNAfrica,"sierra leone has declared a 12-month state of ""public health emergency""  to prevent the spread of coronavirus https://t.co/750xc9hrec https://t.co/lx3hcjzc4y",100,48,NA,https://cnn.it/2JeC60F
2020-03-24T17:44:35Z,CNNAfrica,"how is africa's most populous nation preparing for the coronavirus outbreak? cnn's @stephaniebusari visited the isolation center in lagos, nigeria where #covid19 cases are being treated https://t.co/owdmb7xnht",63,48,covid19,https://cnn.it/2xiR438
2020-03-24T14:33:17Z,CNNAfrica,"cameroonian jazz legend, manu dibango has died of coronavirus. he influenced musicians around the globe and was often sampled, most famously in michael jackson's ""wanna be startin' somethin.” https://t.co/yhjgcphfqy",148,123,NA,https://cnn.it/3drwkqw
